S.N.,Date,Open,High,Low,Ltp,% Change,Qty,Turnover
1,2026-02-02,"1,255.00","1,255.00","1,255.00","1,255.00",0.40,60.00,"75,300.00"
2,2026-01-27,"1,294.90","1,294.90","1,250.00","1,250.00",-3.47,15.00,"18,845.50"
3,2026-01-26,"1,294.90","1,294.90","1,294.90","1,294.90",-0.01,50.00,"64,745.00"
4,2026-01-25,"1,337.00","1,337.00","1,295.00","1,295.00",-3.14,36.00,"46,725.00"
5,2026-01-13,"1,337.00","1,337.00","1,337.00","1,337.00",-0.01,50.00,"66,850.00"
6,2026-01-12,"1,337.20","1,337.20","1,337.20","1,337.20",2.00,100.00,"133,720.00"
7,2026-01-01,"1,311.00","1,311.00","1,311.00","1,311.00",-1.89,50.00,"65,550.00"
8,2025-12-29,"1,310.00","1,342.00","1,310.00","1,336.20",3.24,529.00,"706,101.20"
9,2025-12-24,"1,294.30","1,294.30","1,294.30","1,294.30",1.99,900.00,"1,164,870.00"
10,2025-12-22,"1,320.00","1,320.00","1,320.00","1,269.00",-3.86,2.00,"2,563.00"
11,2025-12-17,"1,320.00","1,320.00","1,320.00","1,320.00",-0.23,100.00,"132,000.00"
12,2025-12-03,"1,323.10","1,323.10","1,323.10","1,323.10",-1.99,25.00,"33,077.50"
13,2025-11-30,"1,300.10","1,350.00","1,300.10","1,350.00",3.84,357.00,"477,082.10"
14,2025-11-25,"1,325.00","1,325.00","1,300.10","1,300.10",0.01,755.00,"985,749.10"
15,2025-11-24,"1,300.00","1,300.00","1,300.00","1,300.00",-1.81,83.00,"107,900.00"
16,2025-11-23,"1,298.00","1,334.00","1,298.00","1,323.90",2.00,858.00,"1,140,239.10"
17,2025-11-19,"1,298.00","1,298.00","1,298.00","1,298.00",1.97,304.00,"394,592.00"
18,2025-11-17,"1,272.90","1,272.90","1,272.90","1,272.90",0.00,25.00,"31,822.50"
19,2025-11-16,"1,272.90","1,272.90","1,272.90","1,272.90",2.00,25.00,"31,822.50"
20,2025-11-04,"1,250.00","1,250.00","1,225.00","1,248.00",-0.16,50.00,"61,925.00"
21,2025-10-19,"1,250.00","1,250.00","1,250.00","1,250.00",0.00,30.00,"37,575.00"
22,2025-10-16,"1,226.10","1,250.00","1,226.10","1,250.00",0.16,95.00,"118,152.50"
23,2025-10-15,"1,248.00","1,248.00","1,248.00","1,248.00",1.96,25.00,"31,200.00"
24,2025-10-14,"1,224.00","1,224.00","1,224.00","1,224.00",2.00,304.00,"372,096.00"
25,2025-08-25,"1,200.00","1,200.00","1,200.00","1,200.00",-1.64,76.00,"91,200.00"
26,2025-08-24,"1,220.00","1,220.00","1,220.00","1,220.00",1.96,25.00,"30,500.00"
27,2025-08-17,"1,196.50","1,196.50","1,196.50","1,196.50",-0.33,30.00,"35,895.00"
28,2025-07-24,"1,225.00","1,225.00","1,200.50","1,200.50",-3.96,110.00,"132,300.00"
29,2025-06-23,"1,206.00","1,250.00","1,206.00","1,250.00",3.65,200.00,"249,097.90"
30,2025-06-18,"1,206.00","1,206.00","1,206.00","1,206.00",-1.95,25.00,"30,150.00"
31,2025-06-16,"1,230.00","1,230.00","1,230.00","1,230.00",1.15,25.00,"30,750.00"
32,2025-06-11,"1,216.00","1,216.00","1,216.00","1,216.00",-1.94,25.00,"30,400.00"
33,2025-06-09,"1,240.10","1,240.10","1,240.10","1,240.10",2.00,110.00,"136,411.00"
34,2025-06-08,"1,192.00","1,215.80","1,192.00","1,215.80",-0.02,74.00,"88,803.00"
35,2025-06-05,"1,216.00","1,216.00","1,216.00","1,216.00",-1.22,100.00,"121,600.00"
36,2025-06-02,"1,231.00","1,231.00","1,231.00","1,231.00",-0.81,10.00,"12,310.00"
37,2025-05-26,"1,241.00","1,241.00","1,241.00","1,241.00",1.64,25.00,"31,025.00"
38,2025-05-18,"1,221.00","1,221.00","1,221.00","1,221.00",-1.61,25.00,"30,525.00"
